"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A forceful restart with deleted data and without transaction logs (forced clone).","76127","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Wed Apr 23 02:10:39 UTC 2025","passed","Wed Apr 23 02:11:56 UTC 2025","","test_self_healing_1","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","332785","test_plugins","tests.integration","Wed Apr 23 01:35:40 UTC 2025","passed","Wed Apr 23 01:41:13 UTC 2025","","test_plugins","",""
"","49497","test_roles_blocking","tests.integration","Wed Apr 23 01:46:27 UTC 2025","passed","Wed Apr 23 01:47:17 UTC 2025","","test_db","",""
"","542622","test_tls","tests.integration","Wed Apr 23 01:37:03 UTC 2025","passed","Wed Apr 23 01:46:05 UTC 2025","","test_tls","",""
"","2058","test_settings_are_correct[0]","tests.integration","Wed Apr 23 01:39:19 UTC 2025","passed","Wed Apr 23 01:39:21 UTC 2025","","test_charm","",""
"Test that the password can't be set to an empty string.","31218","test_empty_password","tests.integration","Wed Apr 23 01:45:00 UTC 2025","passed","Wed Apr 23 01:45:32 UTC 2025","","test_password_rotation","",""
"","15","test_labels_consistency_across_pods[2]","tests.integration","Wed Apr 23 01:39:18 UTC 2025","passed","Wed Apr 23 01:39:19 UTC 2025","","test_charm","",""
"","24","test_database_is_up[0]","tests.integration","Wed Apr 23 01:39:19 UTC 2025","passed","Wed Apr 23 01:39:19 UTC 2025","","test_charm","",""
"Build and deploy three units of PostgreSQL.","88210","test_build_and_deploy","tests.integration","Wed Apr 23 01:35:07 UTC 2025","passed","Wed Apr 23 01:36:36 UTC 2025","","test_ldap","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","0","test_deploy_stable","tests.integration.ha_tests","Wed Apr 23 01:37:29 UTC 2025","skipped","Wed Apr 23 01:37:29 UTC 2025","","test_upgrade_to_primary_label","",""
