"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","29651","test_full_cluster_restart[SIGKILL-/usr/bin/patroni]","tests.integration.ha_tests","2026-09-18","passed","2026-09-18","","test_self_healing_1","",""
"Update the second cluster.","239214","test_upgrade_from_stable","tests.integration.high_availability","2026-09-18","passed","2026-09-18","","test_upgrade_from_stable","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","47600","test_deploy_without_trust","tests.integration","2026-09-18","passed","2026-09-18","","test_trust","",""
"","43972","test_majority","tests.integration.ha_tests","2026-09-18","passed","2026-09-18","","test_synchronous_policy","",""
"Test that an application can connect to different clusters of the same database.","103004","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.new_relations","2026-09-18","passed","2026-09-18","","test_new_relations_1","",""
"Tests that an automatic failover is triggered after an issue happens in the leader.","25863","test_automatic_failover_after_leader_issue","tests.integration","2026-09-18","passed","2026-09-18","","test_charm","",""
"","164","test_database_is_up[2]","tests.integration","2026-09-18","passed","2026-09-18","","test_charm","",""
"","581","test_settings_are_correct[0]","tests.integration","2026-09-18","passed","2026-09-18","","test_charm","",""
"","","test_deploy","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Test that /var/log/postgresql is a symlink pointing to the pg_logs directory.","","test_postgresql_log_path[2]","tests.integration","","unknown","","","test_filesystem_layout","",""
"Build and deploy three unit of PostgreSQL.","634342","test_build_and_deploy","tests.integration.ha_tests","2026-09-18","passed","2026-09-18","","test_self_healing_2","",""
"Deploy and relate the charms.","239322","test_deploy","tests.integration","2026-09-18","passed","2026-09-18","","test_predefined_roles","",""
"","","test_replication","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Build the charm-under-test and deploy it.

    Assert on the unit status before any relations/configurations take place.
    ","398075","test_build_and_deploy","tests.integration","2026-09-18","passed","2026-09-18","","test_filesystem_layout","",""
"Test that /var/log/pgbackrest is a symlink pointing to the pgbackrest_logs directory.","","test_pgbackrest_log_symlink[2]","tests.integration","","unknown","","","test_filesystem_layout","",""
"Test that multi-hop replication of different table works.

    Scenario: A -> B -> C (public.users), C -> A (public.orders)
    Expected: Works fine since orders doesn't create a cycle
    ","","test_multihop_different_table_allowed","tests.integration","","unknown","","","test_logical_replication_circular","",""
"","26352","test_remove_db_from_prefix","tests.integration","2026-09-18","passed","2026-09-18","","test_username_prefix","",""
"Relate the two PostgreSQL clusters.","81993","test_async_relate","tests.integration.high_availability","2026-09-18","passed","2026-09-18","","test_async_replication_upgrade","",""
"Build and deploy two units of PostgreSQL in AWS and then test PITR backup and restore actions.","2011080","test_pitr_backup_aws","tests.integration","2026-09-18","passed","2026-09-18","","test_backups_pitr_aws","",""
"","89137","test_interruption_db_process[SIGTERM-/usr/bin/patroni]","tests.integration.ha_tests","2026-09-18","passed","2026-09-18","","test_self_healing_1","",""
"Test that /var/log/pgbackrest is a symlink pointing to the pgbackrest_logs directory.","","test_pgbackrest_log_symlink[1]","tests.integration","","unknown","","","test_filesystem_layout","",""
"","","test_switchover","tests.integration.ha_tests","","unknown","","","test_logical_replication","",""
"Test charm deploy in dirty environment with garbage storage.","203772","test_app_garbage_ignorance","tests.integration.ha_tests","2026-09-18","passed","2026-09-18","","test_smoke","",""
"Test that's possible to change PostgreSQL parameters.","77515","test_postgresql_parameters_change","tests.integration","2026-09-18","passed","2026-09-18","","test_charm","",""
"","48197","test_no_prefix_dbs","tests.integration","2026-09-18","passed","2026-09-18","","test_username_prefix","",""
